Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
2375701#1,Encrypt Fortress Corp.,Panama,69,13-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1671565#1,Direccion Gral. De Migracion,Dominican Republic,7,13-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
515097#1,Pymeca,Costa Rica,26,13-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
3371236#2,Provide Support Live Chat,Panama,16,13-Jun-26,Unqualified,"SketchUp 2025, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1958826#1,Adn,Dominican Republic,14,13-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
3436173#1,B Braun Dominican Republic Inc,Dominican Republic,3,12-Jun-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021",Outdated
3125832#1,Reiferarquitectos,Costa Rica,5,12-Jun-26,Below Threshold,"SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
901330#1,Viclasa S.A.,Guatemala,10,12-Jun-26,Unqualified,"SketchUp Make 2016, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
1082919#2,Panama Eco Resort,Panama,4,12-Jun-26,Below Threshold,"SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020",Outdated
2395337#1,Constructorazion,Costa Rica,5,12-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
4394613#1,Sheltercarport,Costa Rica,4,12-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2020, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1304836#1,Hna Panama Bgp,Panama,26,09-Jun-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
329188#1,Interpretes,Panama,47,09-Jun-26,Unqualified,"SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1997260#1,Weareincognito,Costa Rica,3,04-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2021",Outdated
1027831#1,Ortizyanderson,Costa Rica,3,04-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018",Outdated
1674573#1,Tecsantos S. A,Costa Rica,4,04-Jun-26,Below Threshold,"SketchUp 2026, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2023",Outdated
3469411#2,Ebi Cr,Costa Rica,10,03-Jun-26,Below Threshold,"SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
672722#1,Terra Equipos,Costa Rica,6,03-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020",Outdated
775642#1,Aimacs,Nicaragua,87,01-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1062659#1,Udn,Nicaragua,4,31-May-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
947111#1,IO international Design Club,El Salvador,83,29-May-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
522562#1,Rexcielo,Nicaragua,7,28-May-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
909985#1,Vmt,El Salvador,14,28-May-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
564081#1,Supersprint Enderezado y Pintura,El Salvador,22,28-May-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
2375728#1,Canal 29 S.A. De C.V.,El Salvador,13,28-May-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
3888763#1,MLR FORESTAL DE NICARAGUA S.A,Nicaragua,13,27-May-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
4517038#1,Itca,El Salvador,24,27-May-26,Aborted (Closed),"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
456925#3,Genus Sa,Nicaragua,5,27-May-26,Below Threshold,"SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
1412622#1,Acreal,Nicaragua,16,27-May-26,Unqualified,"SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1061303#1,Xerox,Nicaragua,8,26-May-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
936316#1,Jurista S.A. De C.V.,El Salvador,3,26-May-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
568913#1,Dismo,El Salvador,4,26-May-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
907682#1,Pddh,El Salvador,9,26-May-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4371350#1,Besafeasesores,El Salvador,3,25-May-26,Below Threshold,"SketchUp 2024, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
3655435#2,Iemiliani,El Salvador,14,25-May-26,Aborted (Closed),"SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
3250416#1,Alcaleon,Nicaragua,3,21-May-26,Below Threshold,"SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
1915422#1,Unitec,Honduras,3,24-Apr-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2022",Outdated
1672596#1,Nlhn,Honduras,10,15-Apr-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2021",Outdated
562828#1,Zona Digital,Honduras,11,12-Apr-26,Below Threshold,"SketchUp 2025, SketchUp 2026, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
1958433#1,Mall Premier,Honduras,10,10-Apr-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
895679#1,El Zapaton,Honduras,6,09-Apr-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021",Outdated
1528533#1,Pedro Jose Cobos Alvarez,Honduras,6,07-Apr-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
1202606#1,Intermoda,Honduras,9,06-Apr-26,Below Threshold,"SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
3583574#1,Tekcomhn,Honduras,3,31-Mar-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2022",Outdated
1232280#1,Pvc,Honduras,4,26-Mar-26,Aborted (Closed),"SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2022",Outdated
599384#1,Inversiones De La Comunicacion Y Construccion De Honduras S. De R.L. De C.V,Honduras,9,05-Mar-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2023",Outdated
