Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
4406686#1,Misha,Mexico,66,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1102010#1,TALLER G,Mexico,10,12-Jun-26,Unqualified,"SketchUp 2026, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2021",Outdated
4331024#1,Witmac,Mexico,60,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4448671#1,Conexionesdelosaltos,Mexico,24,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4514634#1,Kualidigital,Mexico,71,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
357321#1,Echofield,Nicaragua,4,12-Jun-26,Below Threshold,"SketchUp Make 2016, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
652863#1,Ex Libris USA Inc,Mexico,57,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1858922#1,Ernesto Marroquin,Mexico,41,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1673335#1,Acabadosrosales,Mexico,3,12-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2020",Outdated
4475811#1,Cesic,Mexico,5,12-Jun-26,Aborted (Closed),"SketchUp 2024, SketchUp 2025, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
3528991#1,Tks,Mexico,29,12-Jun-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
2490071#1,Rapid Print Panama,Panama,5,11-Jun-26,Below Threshold,"SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
579977#1,"CONTINENTAL ENGINEERING, S.A. (ICONSA)",Panama,9,11-Jun-26,Below Threshold,"SketchUp 2024, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
336473#1,Zaixdesign,Guatemala,5,11-Jun-26,Below Threshold,"SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
570816#1,Cementos Progreso S.A.,Guatemala,22,11-Jun-26,Below Threshold,"SketchUp 2024, SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
913551#1,GrupoCESA,Costa Rica,29,11-Jun-26,Unqualified,"SketchUp 2025, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
304643#1,Monicaherrera,El Salvador,51,11-Jun-26,Aborted (Closed),"SketchUp 2025, SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
2406310#1,Colegiobautista,El Salvador,13,11-Jun-26,Aborted (Closed),"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
895158#1,Costasur Dominicana,Dominican Republic,6,11-Jun-26,Unqualified,"SketchUp Pro 2016, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
608051#1,Ultranic,Nicaragua,24,11-Jun-26,Unqualified,"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
2468964#2,Ipl,Dominican Republic,16,11-Jun-26,Aborted (Closed),"SketchUp 2024, SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1563622#1,Gosansa,Costa Rica,7,11-Jun-26,Unqualified,"SketchUp 2024, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
332342#1,Grupomsac,Panama,38,11-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
3433954#2,JASEC,Costa Rica,48,11-Jun-26,Unqualified,"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
522419#1,Bestform,Guatemala,30,11-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
485636#1,Promociones Bp La Romana,Dominican Republic,24,11-Jun-26,Unqualified,"SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
705030#1,Consultecnica,Costa Rica,7,11-Jun-26,Aborted (Closed),"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2020",Outdated
3260398#1,hidroingenia,Dominican Republic,4,11-Jun-26,Below Threshold,"SketchUp 2024, SketchUp 2026, SketchUp Pro 2020, SketchUp Pro 2023",Outdated
4339117#1,Incofer,Dominican Republic,6,11-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2026, SketchUp Pro 2022",Outdated
750371#1,Milady,El Salvador,3,11-Jun-26,Unqualified,"SketchUp 2024, SketchUp Pro 2017, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4379524#1,Univegacomu Del Caribe Srl,Dominican Republic,12,11-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
4380725#1,Embajada Americana/Agencia Consular,Honduras,32,11-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1885121#1,Sonora,Guatemala,14,11-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
4380727#1,Hospital Traumatologico Y Quirurgico,Dominican Republic,14,11-Jun-26,Unqualified,"SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4332705#1,Esquirecs,Dominican Republic,25,11-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1127930#1,Baxmi,Costa Rica,5,11-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
1870843#1,Play,Costa Rica,48,11-Jun-26,Unqualified,"SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4368981#1,Dejavustudiopty,Panama,3,11-Jun-26,Unqualified,"SketchUp Pro 2022, SketchUp Pro 2023",Outdated
770808#2,League C.A Ltd. De C.V,El Salvador,10,11-Jun-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
904066#1,Diassa,Dominican Republic,5,11-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
4394116#1,Nick Hale,Nicaragua,3,10-Jun-26,Below Threshold,SketchUp Pro 2022,Outdated
548089#1,"Edmodo, Inc",El Salvador,31,10-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
940298#1,Banco Lafise Sociedad Anonima,Nicaragua,7,10-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
4339575#1,Origin,Guatemala,48,10-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
692276#1,INVISA,Dominican Republic,20,10-Jun-26,Unqualified,"SketchUp 2024, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
170942#6,Galaxy Communications Corp,Panama,73,10-Jun-26,Unqualified,"SketchUp 2024, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4416278#1,Savanah,Honduras,5,10-Jun-26,Unqualified,"SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4317493#1,Terminaciones,Dominican Republic,3,10-Jun-26,Below Threshold,SketchUp Pro 2021,Outdated
1015109#1,Navega,Nicaragua,66,10-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2026, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
770378#2,Inversiones Ocre,Dominican Republic,12,10-Jun-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
903721#1,Corpacam,Guatemala,27,10-Jun-26,Unqualified,"SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
598031#1,Oymas,Dominican Republic,11,10-Jun-26,Aborted (Closed),"SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
564761#1,Corporacion Prisma,Guatemala,13,10-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
683728#2,Tribunal Electoral de Panamá,Panama,7,10-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2026, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021",Outdated
2917447#1,Dominican Cable Group,Dominican Republic,75,10-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1623523#1,Asuntos Del Canal,Panama,7,10-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
896047#1,Forever,Guatemala,12,10-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
4340017#1,Ccstudio,Panama,3,10-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp Pro 2022",Outdated
2323462#1,Disteport Central,Guatemala,3,10-Jun-26,Unqualified,"SketchUp Pro 2019, SketchUp Pro 2021",Outdated
884487#1,Cadsanic,Nicaragua,9,10-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
4277573#1,Centro Investigacion Y Mejora,Dominican Republic,5,10-Jun-26,Unqualified,"SketchUp Pro 2019, SketchUp Pro 2021",Outdated
2256706#3,Escpan Lacnic,El Salvador,12,09-Jun-26,Unqualified,"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
447560#3,Itcr,Costa Rica,47,09-Jun-26,Aborted (Closed),"SketchUp 2024, SketchUp 2025, SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
665824#2,TecApro,Costa Rica,3,08-Jun-26,Below Threshold,SketchUp Pro 2022,Outdated
908156#1,Grupo CMA,Costa Rica,4,08-Jun-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
1792653#1,Valenzuela,Costa Rica,4,08-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
963407#1,ceca s.a,Costa Rica,4,08-Jun-26,Aborted (Closed),"SketchUp Make 2017, SketchUp Pro 2019",Outdated
1186541#2,Newcom,Nicaragua,44,08-Jun-26,Unqualified,"SketchUp 2025, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4480715#1,Concrepal,Costa Rica,5,08-Jun-26,Unqualified,"SketchUp 2025, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
745869#1,Arquitecto Maggi Cercone & Asociados,Costa Rica,9,08-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
709835#1,Carlos Antonio Cabrera Macia,Nicaragua,9,08-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
4322402#1,Maxi,Nicaragua,5,08-Jun-26,Unqualified,"SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
3832848#2,Itexsal,El Salvador,7,07-Jun-26,Aborted (Closed),"SketchUp 2024, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
2271592#2,Axiom Development Group Corporate Offices,Costa Rica,4,07-Jun-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
877128#1,Lamfer,El Salvador,5,06-Jun-26,Below Threshold,"SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2021",Outdated
3870957#1,Externoelementia,Nicaragua,5,04-Jun-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
686607#2,Nezdiro,Honduras,36,04-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
1639156#1,Promasa,Honduras,7,25-May-26,Below Threshold,"SketchUp 2024, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
1068495#1,Outsourced Clinical Services,Honduras,4,23-May-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
2289423#1,Topografica,Honduras,4,21-May-26,Unqualified,"SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021",Outdated
491190#1,D Santos Joyeros S. De R.L.,Honduras,16,20-May-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
2353773#1,IST I.T.,Honduras,8,20-May-26,Below Threshold,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
879510#1,Banco Central de Honduras,Honduras,11,19-May-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
1077755#1,Banco Atlántida S.A.,Honduras,11,19-May-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
