Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
656997#1,Alison,Argentina,44,12-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
4551587#1,Shaley,Argentina,33,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
302299#1,Outllok,Ecuador,78,12-Jun-26,Aborted (Closed),"SketchUp 2024, SketchUp 2026, SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2016, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1362028#1,Banco de Crédito de Bolivia S.A.,Bolivia,4,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp Make 2017, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
2375527#1,Anylink Argentina Sa,Argentina,31,12-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1094475#1,Cuartomenguante,Colombia,6,12-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2022",Outdated
721931#1,Astra,Chile,8,12-Jun-26,Unqualified,"SketchUp 2025, SketchUp 2026, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
494492#1,Bethia Communications S.A.,Chile,22,12-Jun-26,Below Threshold,"SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
493516#7,Citi,Chile,64,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp 2026, SketchUp Make 2016, SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4379315#1,Ocazul Papelaria Copiadora E Tecnologia,Paraguay,18,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp 2025, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4464977#1,Subliminalgame,Argentina,3,12-Jun-26,Unqualified,"SketchUp 2024, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4423739#1,Unipamplona,Colombia,25,12-Jun-26,Aborted (Closed),"SketchUp 2024, SketchUp 2026, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1346928#1,Unslp,Bolivia,38,12-Jun-26,Aborted (Closed),"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
3251622#1,Ueanan,Ecuador,3,12-Jun-26,Aborted (Closed),"SketchUp Pro 2020, SketchUp Pro 2023",Outdated
523420#1,Benítez Bittar Constructora,Paraguay,5,11-Jun-26,Unqualified,"SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2023",Outdated
3453649#1,Lider Ramon Aranda Cardozo,Paraguay,8,11-Jun-26,Unqualified,"SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Outdated
1282852#1,Bauen,Paraguay,5,11-Jun-26,Unqualified,"SketchUp Pro 2018, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4443740#1,Oj3a,Uruguay,6,11-Jun-26,Unqualified,"SketchUp 2024, SketchUp Pro 2020, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
4441199#1,Steelstructurescn,Uruguay,4,10-Jun-26,Below Threshold,"SketchUp Pro 2018, SketchUp Pro 2021, SketchUp Pro 2022, SketchUp Pro 2023",Outdated
1291026#1,Patodelamo,Uruguay,16,10-Jun-26,Unqualified,"SketchUp Make 2017, SketchUp Pro 2017, SketchUp Pro 2018, SketchUp Pro 2019, SketchUp Pro 2020, SketchUp Pro 2021",Outdated
1309561#1,Dl,Uruguay,3,10-Jun-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2020, SketchUp Pro 2023",Outdated
